ID_Client,Age,Revenu_Mensuel,Montant_Credit,Duree_Credit,Taux_Interet,Historique_Credit,Nombre_Credits_En_Cours,Endettement,Type_Emploi,Region,Defaut_Paiement
2518,60,262447,434896,22,8.39,2,0,0.32,CDD,Nouadhibou,1
2519,24,496223,195483,9,13.83,1,4,0.68,CDI,Nouadhibou,0
2520,51,305461,158821,44,8.12,1,3,0.68,CDI,Kiffa,0
2521,71,80607,273627,28,4.82,2,1,0.25,Indépendant,Kiffa,0
2522,24,54910,510255,40,8.94,2,3,0.96,CDD,Nouakchott,1
2523,48,294947,896949,33,8.88,2,1,0.22,Indépendant,Nouakchott,0
2524,31,55398,855038,30,3.91,2,3,0.17,CDD,Nouakchott,0
2525,27,339802,896767,29,13.28,1,4,0.45,CDI,Nouadhibou,0
2526,53,425655,732943,20,7.09,0,4,0.21,CDI,Nouadhibou,0
2527,57,286973,762092,41,3.37,1,2,0.02,CDD,Atar,0
2528,60,271723,721741,28,4.94,1,3,0.39,CDI,Kiffa,0
2529,45,255293,745071,36,12.97,1,2,0.77,Indépendant,Zouerate,0
2530,30,368425,693157,57,8.13,2,4,0.58,CDI,Nouakchott,0
2531,33,144904,953888,41,8.34,1,4,0.61,CDI,Nouadhibou,0
2532,62,387848,321668,28,7.93,2,1,0.03,Indépendant,Kiffa,0
2533,57,422005,712453,47,8.91,1,3,0.46,CDD,Rosso,1
2534,24,18540,924358,32,14.45,0,2,0.5,Indépendant,Rosso,0
2535,25,193290,239266,58,9.88,2,3,0.98,CDI,Rosso,0
2536,43,152813,335146,24,9.01,1,0,0.04,Sans emploi,Kiffa,1
2537,39,69111,225775,26,6.54,2,4,0.57,CDI,Nouakchott,0
2538,54,238417,692506,33,8.49,0,0,0.93,CDI,Rosso,0
2539,51,60499,131287,20,14.25,0,3,0.43,Indépendant,Rosso,1
2540,20,465250,970818,13,6.19,0,1,0.37,CDI,Zouerate,0
2541,73,308397,400146,30,3.3,2,1,0.94,CDD,Zouerate,0
2542,27,283162,715312,48,3.48,2,0,0.0,CDD,Rosso,0
2543,26,131904,182639,20,3.33,1,3,0.91,CDI,Nouakchott,1
2544,24,98300,557755,20,8.7,0,2,0.79,CDD,Nouakchott,0
2545,35,369657,903251,26,12.18,1,1,0.01,CDD,Rosso,0
2546,23,200971,775647,33,13.91,1,2,0.36,Indépendant,Rosso,1
2547,72,80614,640154,47,4.19,1,2,0.3,CDD,Zouerate,0
2548,70,230567,46801,13,8.08,2,4,0.6,Indépendant,Rosso,0
2549,63,70572,334743,38,3.29,1,4,0.98,Indépendant,Kiffa,0
2550,19,190323,71084,27,11.02,0,1,0.41,Sans emploi,Nouakchott,0
2551,36,411844,29508,41,3.39,1,1,0.91,Indépendant,Kiffa,0
2552,69,261846,658733,48,3.83,0,4,0.84,CDD,Zouerate,0
2553,19,311699,921580,14,13.49,2,4,0.49,Sans emploi,Nouadhibou,0
2554,20,149422,112861,39,4.84,1,2,0.98,CDI,Kiffa,1
2555,71,217390,538992,57,14.98,2,0,1.0,CDI,Kiffa,0
2556,54,25868,89138,22,12.81,1,2,0.84,CDI,Kiffa,0
2557,39,261065,745308,16,5.84,1,0,0.94,CDD,Nouakchott,0
2558,32,186791,807632,11,14.1,0,0,0.07,CDI,Atar,0
2559,41,497138,581588,28,13.0,1,1,0.84,CDI,Kiffa,0
2560,20,244854,593573,55,3.32,1,4,0.26,Indépendant,Kiffa,0
2561,34,341459,784095,17,8.26,2,3,0.71,CDI,Zouerate,0
2562,20,368799,15961,18,12.72,1,0,0.13,Indépendant,Atar,0
2563,36,332504,11834,49,4.27,0,0,0.85,CDD,Nouakchott,0
2564,63,413311,623333,42,14.15,0,0,0.45,CDI,Kiffa,0
2565,18,440529,661314,20,11.4,2,4,0.54,Indépendant,Nouadhibou,1
2566,66,318131,35242,26,7.21,2,1,0.88,CDI,Nouakchott,0
2567,69,41348,348462,56,13.36,1,1,0.42,Sans emploi,Rosso,1
2568,37,316065,395009,13,12.05,1,0,0.51,CDI,Nouakchott,1
2569,21,338332,73435,39,11.28,2,4,0.61,Sans emploi,Rosso,0
2570,41,79430,524068,42,12.6,1,0,0.6,CDD,Nouakchott,0
2571,50,429009,402122,46,11.11,1,1,0.15,Indépendant,Rosso,0
2572,20,329931,521792,57,4.34,1,4,0.34,CDI,Zouerate,0
2573,36,112283,598629,58,13.08,0,2,0.15,Sans emploi,Nouakchott,0
2574,18,428205,224110,36,14.66,1,3,0.2,CDD,Nouakchott,0
2575,64,173379,504672,55,12.1,1,1,0.65,CDI,Atar,0
2576,26,358898,517587,43,5.84,1,3,0.26,CDI,Kiffa,1
2577,56,327345,255782,27,12.48,2,1,0.61,CDI,Kiffa,0
2578,26,44727,96128,17,6.18,1,3,0.33,CDD,Kiffa,0
2579,39,366262,966974,6,10.35,1,4,0.83,Indépendant,Kiffa,0
2580,51,395539,44990,37,9.18,2,2,0.86,CDI,Zouerate,0
2581,63,339921,495479,28,11.99,2,1,0.37,Indépendant,Rosso,0
2582,48,131857,953175,12,13.38,1,3,0.78,Sans emploi,Nouakchott,1
2583,20,268035,804299,40,9.69,2,3,0.76,CDD,Nouakchott,0
2584,44,330967,721312,43,6.94,0,0,0.55,Sans emploi,Zouerate,0
2585,42,171473,367806,41,7.01,1,3,0.75,CDI,Kiffa,1
2586,28,144041,345400,47,5.73,2,4,0.09,CDI,Atar,0
2587,53,414376,265215,34,10.68,2,1,0.84,CDI,Nouadhibou,0
2588,32,296248,98644,37,4.72,1,0,0.42,Sans emploi,Rosso,0
2589,34,61825,742931,47,3.53,1,0,0.29,CDI,Rosso,0
2590,47,394311,492210,7,12.95,1,1,0.82,CDI,Rosso,1
2591,27,371856,521771,45,7.89,2,3,0.34,CDD,Nouakchott,0
2592,29,443276,319425,45,14.25,1,1,0.21,CDI,Atar,0
2593,66,299578,809253,22,4.93,1,1,0.26,CDI,Atar,1
2594,39,445194,150239,36,11.48,0,3,0.62,CDD,Zouerate,0
2595,29,222030,246419,42,3.23,1,4,0.5,CDI,Nouakchott,0
2596,63,171420,365910,20,11.31,2,1,0.27,CDD,Zouerate,0
2597,43,485466,550119,47,5.41,2,2,0.47,CDI,Nouadhibou,1
2598,65,224355,272713,7,6.63,1,1,0.13,CDI,Nouakchott,0
2599,54,400250,480455,58,12.18,1,4,0.12,CDI,Zouerate,0
2600,72,114766,735407,41,5.63,2,1,0.03,Sans emploi,Rosso,0
2601,21,398499,547782,32,10.1,1,2,0.24,CDI,Rosso,0
2602,35,177878,333863,34,7.46,1,1,0.65,Sans emploi,Nouadhibou,0
2603,47,307617,300957,42,7.99,1,2,0.59,CDD,Rosso,0
2604,31,181784,227665,54,10.79,2,1,0.49,CDD,Kiffa,1
2605,28,424446,826878,38,9.42,1,2,0.49,Indépendant,Nouadhibou,0
2606,48,20218,873997,18,10.07,1,1,0.93,CDI,Atar,0
2607,61,493720,103274,33,8.81,1,4,0.74,Indépendant,Nouakchott,0
2608,71,66807,178962,47,12.74,1,2,0.98,Sans emploi,Zouerate,0
2609,60,235043,327417,23,9.29,1,1,0.2,CDI,Nouakchott,1
2610,35,267964,649287,17,4.9,2,1,0.64,Sans emploi,Nouadhibou,0
2611,33,81288,929258,24,11.08,2,1,0.98,CDD,Nouakchott,0
2612,18,253167,849086,51,5.66,1,2,0.9,CDD,Nouakchott,0
2613,53,36322,103925,11,13.06,1,3,0.85,CDI,Atar,0
2614,48,152442,192819,19,7.05,1,0,0.15,Sans emploi,Nouadhibou,0
2615,50,317421,232175,56,4.01,2,1,0.57,CDI,Atar,0
2616,41,19876,672402,24,9.54,2,3,0.38,CDI,Nouakchott,1
2617,44,349562,25515,48,7.57,1,1,0.66,Indépendant,Rosso,0
2618,73,349709,180525,28,14.15,2,2,0.48,CDI,Zouerate,0
2619,64,438385,607058,16,7.9,2,3,0.66,Indépendant,Rosso,0
2620,34,175392,275750,44,13.78,1,3,0.59,Indépendant,Nouadhibou,0
2621,47,235833,429718,48,5.97,1,0,0.12,Sans emploi,Nouadhibou,0
2622,31,133829,673783,30,9.65,1,0,0.65,CDD,Kiffa,0
2623,60,285359,463219,29,8.79,2,3,0.57,CDI,Nouadhibou,1
2624,39,315074,578430,14,4.24,0,4,0.65,CDI,Kiffa,0
2625,30,237366,413765,43,8.09,1,1,0.39,Sans emploi,Zouerate,0
2626,50,146396,301892,23,8.09,1,0,0.43,CDD,Rosso,0
2627,61,246749,17436,16,9.56,1,3,0.94,Indépendant,Nouakchott,0
2628,73,126848,326332,47,11.83,0,1,0.7,CDD,Nouadhibou,0
2629,25,407714,752178,25,7.34,2,4,0.91,Indépendant,Nouadhibou,0
2630,26,16544,714777,41,8.29,1,0,0.99,CDI,Nouadhibou,0
2631,53,428323,733851,15,12.66,1,3,0.03,CDI,Rosso,0
2632,18,274658,525502,38,5.3,1,2,0.24,Indépendant,Atar,0
2633,68,271304,66953,21,10.51,2,1,0.04,CDD,Nouakchott,0
2634,68,315088,137726,25,13.58,1,4,0.93,CDD,Rosso,0
2635,26,319624,955407,53,14.26,2,0,0.27,CDD,Nouadhibou,0
2636,55,280899,291889,14,12.07,1,1,0.81,CDI,Nouakchott,0
2637,63,38124,170239,23,14.1,0,4,0.15,CDI,Nouadhibou,0
2638,50,451878,207315,57,4.54,1,3,0.86,CDI,Nouakchott,0
2639,61,185919,500319,16,11.45,2,3,0.6,CDI,Atar,1
2640,45,96395,613678,59,14.42,2,2,0.05,Indépendant,Rosso,0
2641,50,168916,612234,17,5.41,2,2,0.09,CDI,Rosso,0
2642,60,195851,649050,21,6.16,2,0,0.49,CDI,Rosso,0
2643,50,48202,766556,22,13.45,0,0,0.42,Indépendant,Atar,0
2644,39,398052,639527,29,14.7,2,2,0.47,CDI,Atar,0
2645,43,81702,322090,20,4.57,1,4,0.69,Sans emploi,Atar,0
2646,49,264253,327693,21,14.17,1,1,0.85,CDI,Atar,0
2647,44,442561,617389,54,7.42,2,2,0.63,CDD,Kiffa,0
2648,36,295972,859108,40,6.38,1,2,0.19,CDI,Nouakchott,0
2649,18,135170,112534,34,3.52,1,3,0.92,CDD,Rosso,0
2650,40,95775,287082,41,8.58,1,2,0.39,CDI,Nouakchott,0
2651,35,251843,925176,46,13.79,1,0,0.32,CDD,Atar,0
2652,33,92496,339771,46,11.27,1,2,0.04,CDI,Atar,0
2653,39,360875,297592,36,10.69,0,1,0.61,CDD,Atar,0
2654,21,392189,995032,56,9.05,1,4,0.39,CDI,Kiffa,0
2655,46,343332,820711,11,10.66,2,2,0.56,CDI,Nouadhibou,1
2656,47,456840,945072,49,11.71,0,4,0.79,Indépendant,Nouadhibou,0
2657,39,446314,723214,12,14.21,2,0,0.87,CDD,Atar,0
2658,54,24574,462627,32,13.36,2,0,0.84,CDI,Nouakchott,1
2659,32,209330,589761,7,11.7,1,0,0.43,CDI,Kiffa,0
2660,28,243637,314564,12,3.84,2,1,0.43,Indépendant,Nouakchott,1
2661,47,83113,690185,22,3.56,1,0,0.83,Indépendant,Nouakchott,0
2662,34,98655,647731,48,9.9,1,0,0.97,CDD,Atar,0
2663,73,70449,438744,38,12.37,0,1,0.23,CDI,Kiffa,0
2664,34,387438,415040,27,12.3,1,2,0.93,CDI,Atar,0
2665,44,21289,322112,55,7.98,1,4,0.67,CDI,Nouakchott,0
2666,25,198550,575780,19,14.42,1,3,0.29,Indépendant,Nouakchott,0
2667,58,189378,76132,22,8.36,1,4,0.42,Indépendant,Zouerate,0
2668,38,221767,538910,29,14.45,1,1,0.51,Indépendant,Atar,0
2669,56,261105,433063,19,3.39,1,4,0.18,CDI,Rosso,0
2670,68,258681,77324,55,13.37,0,3,0.31,CDD,Nouakchott,0
2671,31,212857,97179,40,14.51,2,4,0.78,Indépendant,Kiffa,0
2672,66,100205,231892,36,5.08,1,0,0.31,CDI,Rosso,0
2673,47,466677,664413,21,5.96,0,4,0.43,CDD,Kiffa,1
2674,59,248488,864276,59,10.15,2,2,0.45,CDI,Kiffa,0
2675,61,295170,893195,54,7.8,1,1,0.78,CDI,Kiffa,0
2676,36,476664,802943,8,11.88,2,2,0.66,Indépendant,Kiffa,1
2677,67,212845,807987,53,5.45,1,1,0.17,Indépendant,Kiffa,1
2678,57,494239,604735,11,9.27,1,3,0.25,CDD,Atar,1
2679,55,472693,668061,30,12.05,2,0,0.92,Indépendant,Nouakchott,1
2680,21,38193,39541,44,11.12,2,3,0.78,CDD,Nouakchott,0
2681,58,104359,198864,33,12.87,2,4,0.7,Indépendant,Nouadhibou,0
2682,73,27365,789160,54,4.47,1,4,0.24,Indépendant,Rosso,1
2683,47,498325,486467,6,3.29,2,0,0.79,CDD,Zouerate,0
2684,59,191148,130956,37,8.47,2,2,0.46,Indépendant,Nouadhibou,1
2685,68,115086,395776,9,10.86,0,0,0.84,CDI,Kiffa,0
2686,22,380971,581662,34,4.61,2,1,0.55,CDD,Zouerate,0
2687,50,458663,818098,14,3.53,2,0,0.21,CDI,Atar,0
2688,32,368573,226730,19,9.85,1,3,0.24,CDI,Atar,0
2689,40,456923,481485,49,6.04,0,2,0.8,CDI,Zouerate,0
2690,31,184884,624047,47,14.31,2,4,0.61,CDI,Nouadhibou,0
2691,34,183724,589824,6,13.22,0,3,0.15,CDD,Rosso,1
2692,35,173958,136674,23,14.99,0,0,0.48,Sans emploi,Nouadhibou,0
2693,51,262599,322348,11,6.31,1,1,0.33,Indépendant,Rosso,1
2694,24,375927,460154,50,10.13,2,1,0.88,CDI,Nouakchott,0
2695,53,382019,930645,34,7.27,1,0,0.24,CDI,Nouakchott,0
2696,33,322787,949413,11,12.85,1,2,0.69,CDI,Kiffa,0
2697,28,375448,417772,9,13.37,2,4,0.17,CDI,Kiffa,0
2698,65,296778,152999,54,14.57,1,3,0.47,Indépendant,Zouerate,0
2699,26,157033,800408,37,13.19,1,1,0.27,CDI,Zouerate,0
2700,20,55073,643639,25,13.75,0,0,0.27,Indépendant,Rosso,0
2701,39,436031,599601,26,11.14,1,4,0.9,CDI,Nouakchott,0
2702,34,428807,917478,38,4.8,0,2,0.47,CDI,Nouadhibou,0
2703,37,224244,85000,31,5.13,2,4,0.4,CDI,Rosso,0
2704,20,225741,259117,8,12.27,1,2,0.17,CDI,Nouadhibou,0
2705,59,451945,846881,59,9.95,1,2,0.92,Indépendant,Atar,0
2706,48,332061,724881,7,4.72,1,1,0.47,Indépendant,Rosso,0
2707,74,225944,970973,41,12.84,2,2,0.55,Indépendant,Nouakchott,0
2708,47,97956,123707,49,6.28,0,1,0.5,Indépendant,Rosso,1
2709,32,54624,916337,52,9.58,2,0,0.84,CDI,Nouakchott,0
2710,69,370232,141506,53,6.99,1,1,0.74,CDI,Kiffa,0
2711,26,388699,549383,49,14.0,0,3,0.4,CDD,Zouerate,0
2712,50,209442,47933,37,4.82,2,4,0.92,CDD,Nouakchott,0
2713,50,474467,298487,22,13.71,2,0,0.69,Indépendant,Zouerate,0
2714,64,359729,679878,11,7.06,2,4,0.72,CDI,Rosso,0
2715,58,19409,382679,15,7.48,1,3,0.58,CDD,Rosso,0
2716,65,377747,55514,10,6.8,1,4,0.54,Indépendant,Nouakchott,0
2717,49,424234,120347,29,12.44,1,1,0.85,Sans emploi,Atar,0
2718,26,99796,399351,9,10.11,1,3,0.12,CDD,Kiffa,1
2719,40,181291,814992,41,7.94,1,1,0.48,CDI,Rosso,0
2720,48,245984,708423,28,3.16,0,0,0.32,Indépendant,Kiffa,1
2721,67,484575,891218,53,12.58,2,3,0.72,CDI,Kiffa,0
2722,69,186809,375120,59,3.08,1,3,0.99,CDI,Zouerate,0
2723,47,61379,223690,18,3.74,1,4,0.08,CDI,Kiffa,0
2724,64,19997,743628,16,7.62,1,3,0.79,CDI,Nouadhibou,1
2725,63,132539,300506,24,12.79,2,3,0.83,Sans emploi,Kiffa,0
2726,46,264875,789205,35,9.95,1,1,0.3,CDI,Kiffa,0
2727,74,423590,145507,7,10.43,1,0,0.6,CDI,Nouakchott,0
2728,31,252070,676796,33,14.19,1,1,0.0,Indépendant,Kiffa,0
2729,45,368580,144038,22,12.82,1,4,0.85,Sans emploi,Nouadhibou,0
2730,45,324222,840687,23,8.24,1,2,0.85,Indépendant,Zouerate,0
2731,60,431359,756888,13,14.56,1,0,0.42,CDI,Nouakchott,0
2732,60,297602,497876,17,11.07,0,3,0.97,CDI,Nouakchott,0
2733,71,389876,856196,27,5.18,1,4,0.39,CDI,Atar,0
2734,62,292183,767526,26,11.47,1,4,0.93,Sans emploi,Nouakchott,0
2735,46,421953,586237,54,5.15,2,2,0.76,Indépendant,Zouerate,1
2736,31,206781,683376,6,7.27,0,3,0.86,CDD,Zouerate,0
2737,33,68087,98755,29,8.15,1,4,0.75,CDD,Atar,0
2738,74,413217,552582,7,12.02,1,0,0.56,CDI,Nouadhibou,0
2739,22,91711,892203,55,3.48,1,0,0.04,CDD,Atar,0
2740,66,361564,869941,53,13.69,2,0,0.76,CDI,Nouakchott,0
2741,65,50696,318775,44,4.0,1,4,0.79,Sans emploi,Rosso,0
2742,20,310733,540793,40,12.46,0,3,0.69,CDI,Zouerate,0
2743,19,126709,835984,38,7.59,2,2,0.11,CDD,Nouadhibou,0
2744,57,301945,64464,21,12.42,1,0,0.48,Sans emploi,Nouadhibou,0
2745,26,180675,937095,22,12.96,2,0,0.56,CDI,Nouadhibou,0
2746,70,52909,221878,35,14.51,2,2,0.17,CDD,Rosso,0
2747,56,426158,814997,41,9.33,1,2,0.85,CDI,Atar,0
2748,46,52078,651228,54,7.76,0,2,0.19,CDD,Zouerate,0
2749,62,244003,417128,11,8.66,2,3,0.78,CDI,Rosso,1
2750,31,207306,480202,41,3.92,0,0,0.39,CDI,Zouerate,0
2751,40,159714,713849,12,13.07,2,2,0.01,CDI,Nouakchott,1
2752,34,373434,154295,48,10.92,1,1,0.32,Sans emploi,Kiffa,0
2753,34,234371,74504,18,4.86,1,4,0.73,CDI,Nouadhibou,0
2754,26,369119,455954,17,11.82,0,4,0.59,CDI,Kiffa,0
2755,31,33648,734510,49,11.23,1,2,0.38,CDI,Nouadhibou,1
2756,53,114079,540777,31,4.86,1,4,0.23,CDI,Zouerate,0
2757,67,191768,843491,51,14.62,2,4,0.49,CDI,Nouadhibou,1
2758,48,469236,243243,40,9.19,1,4,0.66,CDI,Zouerate,0
2759,40,353782,730074,31,4.23,1,4,0.96,CDI,Nouakchott,0
2760,47,447832,765455,25,10.48,0,3,0.49,CDD,Rosso,0
2761,23,224894,931005,22,13.15,1,4,0.03,CDI,Zouerate,0
2762,20,135812,981149,50,6.17,1,4,0.05,Indépendant,Atar,0
2763,45,217141,442590,23,7.47,0,2,0.02,CDI,Rosso,0
2764,67,68401,652929,50,10.33,1,1,0.08,Sans emploi,Nouakchott,0
2765,46,9908,152377,29,10.54,2,4,0.1,Indépendant,Nouadhibou,0
2766,51,84555,786172,37,6.0,0,2,0.34,CDI,Zouerate,0
2767,66,374025,68206,7,5.07,0,2,0.73,CDD,Nouadhibou,0
2768,64,140485,311007,11,12.87,2,0,0.04,CDI,Atar,0
2769,70,247459,99261,58,7.27,1,3,0.81,CDI,Atar,0
2770,63,471927,306696,29,6.06,2,0,0.29,CDI,Nouadhibou,0
2771,34,9105,570874,44,4.53,0,0,0.89,CDI,Kiffa,0
2772,26,393060,257538,30,3.83,0,3,0.57,Indépendant,Nouakchott,1
2773,32,146913,800085,11,8.03,1,1,0.31,CDI,Rosso,1
2774,37,196739,960029,50,14.2,1,4,0.05,Indépendant,Rosso,0
2775,69,228222,317468,49,3.51,0,0,0.24,Sans emploi,Atar,1
2776,20,180387,590781,8,8.87,0,4,0.58,Indépendant,Nouakchott,0
2777,47,462564,512749,57,7.23,2,2,0.99,Indépendant,Kiffa,0
2778,41,144022,262682,29,12.14,2,1,0.31,CDI,Nouadhibou,0
2779,49,291630,191549,9,12.57,2,1,0.94,CDI,Kiffa,0
2780,69,160938,749925,33,14.02,1,2,0.33,CDD,Zouerate,0
2781,68,239140,869277,58,12.45,2,2,0.56,CDI,Atar,0
2782,50,480444,86452,22,8.47,1,3,0.79,Indépendant,Atar,1
2783,66,71360,552825,33,3.32,0,2,0.26,CDI,Rosso,0
2784,34,59280,685666,35,8.12,2,2,0.45,CDI,Atar,0
2785,38,28320,280076,18,6.06,2,3,0.51,CDI,Nouadhibou,0
2786,63,232032,263592,18,9.6,1,0,0.35,CDI,Atar,0
2787,52,333478,956005,46,3.18,1,0,0.02,CDI,Atar,1
2788,70,287219,434941,49,11.9,2,2,0.84,CDI,Nouadhibou,0
2789,35,141717,179132,47,7.08,1,2,0.38,CDI,Atar,0
2790,43,348360,227432,48,3.83,1,2,0.24,Indépendant,Zouerate,0
2791,41,169443,109123,11,13.61,1,0,0.14,Sans emploi,Rosso,0
2792,25,76747,782765,41,5.76,2,3,0.37,Indépendant,Kiffa,0
2793,44,271719,16160,33,8.3,0,2,0.26,Indépendant,Kiffa,1
2794,65,9568,48613,35,14.14,0,0,0.04,CDI,Nouakchott,0
2795,31,256647,142463,49,3.26,1,3,0.19,Indépendant,Zouerate,0
2796,68,328649,346412,12,13.73,1,1,0.42,Sans emploi,Kiffa,1
2797,39,105738,923897,13,4.27,1,0,0.95,CDI,Kiffa,0
2798,69,114034,54772,6,5.89,2,3,0.5,Sans emploi,Zouerate,0
2799,43,16081,970791,21,11.55,2,2,0.06,CDD,Atar,0
2800,38,334893,459018,8,6.01,1,4,0.61,Sans emploi,Atar,1
2801,46,42834,195033,11,4.51,1,4,0.1,Indépendant,Nouakchott,0
2802,27,237406,581308,34,7.41,1,1,0.71,CDI,Nouadhibou,0
2803,72,424527,989227,26,13.44,2,1,0.26,CDD,Rosso,1
2804,64,85178,594153,58,14.39,1,3,0.17,CDI,Zouerate,0
2805,58,449176,392155,18,9.04,2,4,0.22,Indépendant,Kiffa,1
2806,35,188548,278364,24,11.62,2,2,0.22,Indépendant,Rosso,1
2807,57,309119,434682,57,7.82,1,2,0.36,Sans emploi,Rosso,0
2808,26,285584,573390,59,4.36,2,4,0.77,CDI,Nouakchott,1
2809,23,368113,715476,49,11.03,0,3,0.33,CDI,Rosso,0
2810,62,266182,338751,27,14.62,2,3,0.89,CDI,Zouerate,1
2811,51,359732,348935,38,10.85,0,4,0.3,CDI,Kiffa,0
2812,58,28869,338411,34,4.91,2,3,0.78,CDI,Rosso,0
2813,42,307245,74543,38,4.69,1,0,0.28,CDI,Zouerate,0
2814,40,365021,817594,25,9.94,2,0,0.09,Indépendant,Zouerate,1
2815,47,302510,593295,49,7.73,0,2,1.0,CDI,Nouadhibou,0
2816,48,200623,308388,57,7.77,1,1,0.4,CDI,Rosso,0
2817,28,300594,169012,30,7.7,2,1,0.5,Indépendant,Kiffa,1
2818,73,35108,637246,20,12.04,2,0,0.4,CDI,Nouadhibou,0
2819,73,456295,366204,42,9.2,2,0,0.74,CDI,Atar,0
2820,34,467442,432998,18,12.66,2,2,0.13,CDD,Zouerate,0
2821,19,81131,74129,47,3.04,1,0,0.68,CDI,Nouakchott,1
2822,47,427904,909539,28,14.02,1,4,0.37,Indépendant,Nouadhibou,0
2823,29,457460,230984,15,11.19,1,2,0.51,CDD,Zouerate,1
2824,72,174032,579256,13,12.01,1,4,0.28,CDI,Nouakchott,0
2825,63,415549,366693,53,8.53,2,2,0.4,CDI,Nouadhibou,0
2826,37,372810,260773,20,6.99,1,3,0.9,CDI,Nouakchott,0
2827,45,154355,345524,6,9.44,2,4,0.75,Indépendant,Atar,0
2828,62,285047,962928,8,12.73,1,0,0.04,Sans emploi,Rosso,1
2829,36,399709,875302,51,12.32,1,1,0.35,Sans emploi,Nouadhibou,0
2830,24,336673,690378,7,9.92,2,2,1.0,Indépendant,Kiffa,0
2831,53,272924,76960,35,8.6,0,1,0.61,CDD,Nouadhibou,0
2832,60,476046,671405,8,12.65,1,1,0.78,CDD,Atar,0
2833,29,76334,875594,27,4.02,1,2,0.13,CDI,Zouerate,1
2834,54,321460,458579,18,6.29,1,1,0.49,Sans emploi,Kiffa,0
2835,22,296685,759532,39,9.89,0,1,0.32,CDI,Nouakchott,0
2836,55,225997,900155,49,9.85,2,3,0.96,CDI,Atar,0
2837,39,407568,158609,13,10.12,1,0,0.46,CDI,Zouerate,0
2838,19,13406,342277,47,10.77,1,1,0.93,CDI,Nouadhibou,1
2839,68,184974,578101,57,4.32,0,2,0.33,CDD,Zouerate,0
2840,53,248715,100106,45,10.51,1,0,0.54,Indépendant,Kiffa,0
2841,25,443519,444307,47,9.62,1,1,0.94,CDI,Nouadhibou,0
2842,45,46684,762589,45,5.81,1,0,0.87,CDI,Zouerate,0
2843,24,379756,19153,7,12.88,2,1,0.84,Indépendant,Atar,0
2844,59,468044,942665,18,7.59,0,3,0.28,CDI,Rosso,0
2845,44,356153,301458,34,7.59,2,0,0.09,CDD,Kiffa,1
2846,55,54979,503610,54,12.56,0,2,0.87,CDD,Atar,0
2847,74,420765,967193,30,10.41,1,3,0.7,CDI,Kiffa,0
2848,32,317211,968197,46,5.69,0,0,0.3,CDI,Rosso,0
2849,44,193944,671896,22,5.08,0,2,0.13,CDD,Nouakchott,0
2850,66,338946,88280,32,8.75,0,2,0.77,Indépendant,Nouadhibou,0
2851,37,417939,398145,29,13.68,0,3,0.69,Indépendant,Zouerate,0
2852,18,275586,51731,25,14.85,1,0,0.94,CDD,Rosso,1
2853,22,359057,891182,7,14.68,0,1,0.17,CDI,Nouadhibou,0
2854,72,188155,756850,6,5.04,0,1,0.37,CDI,Zouerate,0
2855,59,267489,545533,34,3.04,2,2,0.66,CDI,Kiffa,0
2856,20,46501,145950,15,5.31,1,0,0.18,CDD,Nouadhibou,0
2857,60,365060,129658,24,13.89,2,3,0.16,CDI,Zouerate,0
2858,61,398860,124134,53,4.45,2,1,0.67,CDI,Nouadhibou,0
2859,40,427871,272830,25,13.89,1,3,0.03,Sans emploi,Kiffa,0
2860,60,393735,492589,15,11.78,1,0,0.48,CDI,Zouerate,0
2861,60,266141,987222,33,4.51,0,2,0.35,Indépendant,Rosso,0
2862,25,99135,362094,20,8.3,1,4,0.07,CDI,Nouadhibou,0
2863,21,177089,758681,15,4.87,1,0,0.9,CDD,Atar,1
2864,21,144728,835929,7,3.84,1,0,0.45,CDI,Nouakchott,0
2865,38,309930,145877,49,7.49,1,1,0.62,Indépendant,Rosso,0
2866,36,249015,264871,19,14.6,0,1,0.91,CDD,Atar,0
2867,20,499195,697753,19,9.05,2,2,0.7,Indépendant,Atar,0
2868,50,56756,491603,26,10.64,0,0,0.65,Indépendant,Nouadhibou,0
2869,41,188880,826868,22,9.29,2,0,0.11,CDI,Atar,0
2870,44,334033,791818,52,3.59,1,3,0.76,Sans emploi,Kiffa,0
2871,23,358461,471259,46,13.72,1,2,0.29,CDI,Atar,0
2872,64,40454,867196,26,5.78,2,1,1.0,Sans emploi,Nouakchott,1
2873,65,177413,720919,19,10.49,1,0,0.8,CDD,Kiffa,1
2874,52,65748,647954,39,5.47,1,2,0.2,Indépendant,Atar,0
2875,52,319880,555748,18,5.1,1,0,0.9,CDI,Kiffa,0
2876,48,142818,300777,18,10.2,1,3,0.05,CDI,Kiffa,0
2877,35,470195,541147,56,10.53,1,3,0.33,CDD,Atar,0
2878,67,20758,47058,15,12.8,1,2,0.63,Indépendant,Rosso,0
2879,28,290524,655231,55,11.58,1,4,0.7,CDI,Kiffa,0
2880,45,11296,937764,7,11.37,1,3,0.0,Indépendant,Zouerate,0
2881,72,144025,694513,30,4.91,2,1,0.32,CDD,Rosso,0
2882,21,483134,379104,44,13.33,1,1,0.79,CDI,Nouadhibou,0
2883,19,236883,556940,15,13.88,0,4,0.73,Indépendant,Atar,0
2884,31,101239,426849,46,10.68,1,3,0.06,Indépendant,Nouadhibou,0
2885,19,320268,648815,43,11.94,2,4,0.68,CDD,Atar,0
